"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","year"
"40987",84,"retired","divorced","basic.4y","unknown","yes","yes","cellular","oct","mon",138,4,3,1,"success",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40988",60,"retired","married","university.degree","no","yes","no","cellular","oct","mon",338,2,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40989",44,"technician","married","high.school","no","yes","yes","cellular","oct","mon",159,2,999,1,"failure",-1.1,94.601,-49.5,1,4963.6,"no",2010
"40990",24,"student","single","professional.course","no","no","yes","cellular","oct","tue",133,3,999,2,"failure",-1.1,94.601,-49.5,1.008,4963.6,"no",2010
"40991",31,"admin.","single","university.degree","no","unknown","unknown","cellular","oct","tue",192,1,3,1,"success",-1.1,94.601,-49.5,1.008,4963.6,"yes",2010
"40992",67,"retired","divorced","basic.4y","no","yes","no","cellular","oct","tue",218,1,999,1,"failure",-1.1,94.601,-49.5,1.008,4963.6,"no",2010
"40993",48,"technician","married","university.degree","no","yes","yes","cellular","oct","tue",337,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.008,4963.6,"yes",2010
"40994",50,"entrepreneur","divorced","university.degree","no","yes","no","telephone","oct","tue",898,7,11,2,"success",-1.1,94.601,-49.5,1.008,4963.6,"yes",2010
"40995",54,"services","divorced","high.school","no","yes","yes","cellular","oct","wed",178,4,3,1,"success",-1.1,94.601,-49.5,1.016,4963.6,"yes",2010
"40996",54,"services","divorced","high.school","no","no","no","cellular","oct","wed",268,1,999,1,"failure",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"40997",81,"retired","married","basic.4y","no","yes","no","cellular","oct","wed",621,1,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,"yes",2010
"40998",25,"student","married","high.school","no","yes","no","telephone","oct","wed",7,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"40999",34,"technician","married","university.degree","no","yes","no","telephone","oct","wed",5,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"41000",61,"housemaid","married","basic.4y","no","yes","no","telephone","oct","wed",238,2,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"41001",54,"services","divorced","high.school","no","yes","no","cellular","oct","wed",487,3,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,"yes",2010
"41002",38,"admin.","divorced","basic.9y","no","no","no","cellular","oct","wed",139,2,999,3,"failure",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"41003",45,"student","single","unknown","no","yes","no","cellular","oct","wed",316,2,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,"no",2010
"41004",37,"management","married","university.degree","no","yes","no","cellular","oct","thu",150,3,5,5,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41005",80,"retired","married","professional.course","no","yes","no","cellular","oct","thu",411,1,999,1,"failure",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41006",63,"unknown","married","professional.course","no","no","no","cellular","oct","thu",235,1,6,1,"success",-1.1,94.601,-49.5,1.025,4963.6,"no",2010
"41007",37,"housemaid","married","university.degree","no","no","no","cellular","oct","thu",453,1,6,2,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41008",37,"housemaid","married","university.degree","no","no","no","cellular","oct","thu",178,2,13,2,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41009",23,"student","single","high.school","no","yes","no","cellular","oct","thu",262,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.025,4963.6,"no",2010
"41010",24,"blue-collar","single","high.school","no","no","no","cellular","oct","thu",1032,1,3,1,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41011",33,"admin.","single","university.degree","no","yes","no","cellular","oct","thu",759,1,3,3,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41012",37,"housemaid","married","university.degree","no","no","no","cellular","oct","thu",549,2,11,4,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41013",65,"retired","married","high.school","no","yes","no","cellular","oct","thu",201,5,3,1,"success",-1.1,94.601,-49.5,1.025,4963.6,"no",2010
"41014",29,"admin.","single","high.school","no","no","no","telephone","oct","thu",330,2,6,1,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41015",31,"technician","single","professional.course","no","unknown","unknown","cellular","oct","thu",212,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41016",34,"admin.","divorced","university.degree","no","unknown","unknown","cellular","oct","thu",256,2,999,1,"failure",-1.1,94.601,-49.5,1.025,4963.6,"no",2010
"41017",37,"management","married","university.degree","no","yes","no","cellular","oct","thu",339,3,3,3,"success",-1.1,94.601,-49.5,1.025,4963.6,"yes",2010
"41018",45,"admin.","married","high.school","no","yes","no","cellular","oct","fri",738,3,6,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41019",26,"unemployed","single","high.school","no","yes","no","cellular","oct","fri",394,3,14,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41020",31,"student","single","high.school","no","yes","no","cellular","oct","fri",716,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41021",25,"student","single","high.school","no","yes","no","cellular","oct","fri",234,1,3,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41022",29,"unemployed","single","high.school","no","yes","no","cellular","oct","fri",168,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.029,4963.6,"no",2010
"41023",23,"student","single","high.school","no","no","yes","cellular","oct","fri",380,1,3,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41024",27,"self-employed","single","university.degree","no","no","no","telephone","oct","fri",84,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.029,4963.6,"no",2010
"41025",37,"unemployed","single","professional.course","no","no","no","cellular","oct","fri",142,4,6,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"no",2010
"41026",25,"student","single","high.school","no","no","no","cellular","oct","fri",554,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41027",65,"retired","married","high.school","no","yes","yes","cellular","oct","fri",344,2,12,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41028",37,"services","married","high.school","no","yes","yes","cellular","oct","fri",608,2,12,2,"failure",-1.1,94.601,-49.5,1.029,4963.6,"yes",2010
"41029",28,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",92,4,17,3,"failure",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41030",46,"management","married","university.degree","no","unknown","unknown","cellular","oct","mon",83,2,12,2,"failure",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41031",28,"admin.","single","university.degree","no","no","no","cellular","oct","mon",225,1,3,3,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41032",25,"student","single","high.school","no","yes","no","cellular","oct","mon",189,1,6,4,"success",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41033",36,"unemployed","married","high.school","no","yes","no","cellular","oct","mon",304,1,3,1,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41034",33,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",400,1,5,2,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41035",33,"services","single","high.school","no","yes","no","cellular","oct","mon",182,1,6,1,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41036",30,"technician","married","professional.course","no","yes","no","cellular","oct","mon",253,1,9,2,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41037",38,"technician","single","university.degree","no","yes","no","telephone","oct","mon",254,1,9,3,"failure",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41038",28,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",324,1,6,2,"success",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41039",23,"student","single","high.school","no","yes","no","cellular","oct","mon",226,2,999,1,"failure",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41040",33,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",297,5,999,0,"nonexistent",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41041",30,"technician","married","professional.course","no","yes","no","cellular","oct","mon",215,1,6,1,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41042",35,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",129,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41043",25,"student","single","high.school","no","yes","no","cellular","oct","mon",211,2,6,3,"success",-1.1,94.601,-49.5,1.032,4963.6,"yes",2010
"41044",38,"admin.","divorced","university.degree","no","yes","no","telephone","oct","mon",293,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.032,4963.6,"no",2010
"41045",62,"admin.","married","high.school","no","no","no","cellular","oct","tue",318,1,4,3,"success",-1.1,94.601,-49.5,1.037,4963.6,"yes",2010
"41046",30,"student","single","high.school","no","yes","no","cellular","oct","tue",196,1,17,2,"failure",-1.1,94.601,-49.5,1.037,4963.6,"no",2010
"41047",60,"admin.","married","high.school","no","no","no","cellular","oct","tue",604,1,999,1,"failure",-1.1,94.601,-49.5,1.037,4963.6,"yes",2010
"41048",62,"admin.","married","high.school","no","no","no","cellular","oct","tue",238,4,18,2,"failure",-1.1,94.601,-49.5,1.037,4963.6,"yes",2010
"41049",25,"student","single","high.school","no","yes","no","telephone","oct","tue",17,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.037,4963.6,"no",2010
"41050",21,"student","single","high.school","no","no","no","cellular","oct","tue",701,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.037,4963.6,"yes",2010
"41051",30,"management","married","university.degree","no","no","no","cellular","oct","wed",711,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41052",27,"technician","single","university.degree","no","no","no","cellular","oct","wed",223,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,"no",2010
"41053",65,"retired","married","basic.4y","no","no","no","cellular","oct","wed",882,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41054",23,"student","single","high.school","no","no","no","cellular","oct","wed",409,1,3,1,"success",-1.1,94.601,-49.5,1.043,4963.6,"no",2010
"41055",31,"student","single","university.degree","no","no","no","cellular","oct","wed",508,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41056",27,"technician","single","university.degree","no","yes","no","cellular","oct","wed",184,1,999,1,"failure",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41057",60,"retired","married","professional.course","no","no","yes","cellular","oct","wed",170,2,999,1,"failure",-1.1,94.601,-49.5,1.043,4963.6,"no",2010
"41058",30,"management","married","university.degree","no","no","yes","cellular","oct","wed",255,1,6,1,"success",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41059",65,"retired","married","basic.4y","no","yes","no","cellular","oct","wed",258,1,3,3,"success",-1.1,94.601,-49.5,1.043,4963.6,"yes",2010
"41060",42,"services","married","basic.9y","no","no","no","telephone","oct","thu",71,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.045,4963.6,"no",2010
"41061",46,"admin.","married","basic.9y","no","yes","no","telephone","nov","tue",18,1,999,1,"failure",-1.1,94.767,-50.8,1.047,4963.6,"no",2010
"41062",31,"management","married","university.degree","no","yes","no","cellular","nov","mon",188,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41063",51,"services","married","high.school","no","yes","no","cellular","nov","mon",176,1,999,1,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41064",48,"admin.","married","university.degree","no","yes","no","cellular","nov","mon",159,1,6,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41065",29,"technician","single","university.degree","no","no","no","cellular","nov","mon",240,1,4,1,"success",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41066",29,"technician","single","university.degree","no","no","no","telephone","nov","mon",360,1,3,2,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41067",37,"technician","married","university.degree","no","no","no","cellular","nov","mon",119,1,999,3,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41068",34,"admin.","married","university.degree","no","no","no","cellular","nov","mon",230,1,999,1,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41069",29,"admin.","single","high.school","no","yes","no","telephone","nov","mon",207,1,6,1,"success",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41070",51,"services","married","high.school","no","no","yes","cellular","nov","mon",120,2,3,4,"success",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41071",37,"admin.","married","university.degree","no","no","no","cellular","nov","mon",137,1,999,1,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41072",61,"retired","married","university.degree","no","no","no","cellular","nov","mon",507,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41073",24,"student","single","high.school","no","yes","yes","cellular","nov","mon",106,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41074",39,"admin.","married","high.school","no","no","no","cellular","nov","mon",148,1,999,1,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41075",35,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","mon",212,1,999,2,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41076",34,"admin.","married","university.degree","no","no","no","cellular","nov","mon",141,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41077",50,"blue-collar","divorced","professional.course","no","yes","no","cellular","nov","mon",742,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41078",45,"blue-collar","married","high.school","no","yes","yes","cellular","nov","mon",449,2,5,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41079",37,"admin.","married","university.degree","no","no","no","cellular","nov","mon",282,2,6,1,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41080",51,"services","married","high.school","no","yes","no","cellular","nov","mon",354,3,6,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"no",2010
"41081",27,"student","single","high.school","no","no","yes","cellular","nov","tue",326,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41082",51,"admin.","divorced","high.school","no","yes","no","cellular","nov","tue",283,1,3,7,"success",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41083",48,"admin.","married","high.school","no","no","no","telephone","nov","tue",301,1,999,2,"failure",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41084",24,"technician","single","university.degree","no","yes","yes","cellular","nov","tue",467,3,6,3,"failure",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41085",18,"student","single","unknown","no","yes","no","cellular","nov","tue",600,2,999,3,"failure",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41086",51,"admin.","divorced","high.school","no","yes","yes","cellular","nov","tue",334,2,6,4,"failure",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41087",50,"blue-collar","divorced","professional.course","no","yes","no","cellular","nov","tue",137,2,9,3,"success",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41088",30,"blue-collar","single","professional.course","no","yes","no","cellular","nov","tue",111,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
"41089",18,"student","single","basic.4y","no","yes","no","telephone","nov","tue",394,1,13,2,"success",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41090",50,"blue-collar","divorced","professional.course","no","yes","no","telephone","nov","tue",301,2,7,2,"success",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41091",31,"admin.","single","university.degree","no","no","yes","cellular","nov","wed",212,2,3,6,"success",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41092",31,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",228,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41093",31,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",404,1,2,5,"success",-1.1,94.767,-50.8,1.048,4963.6,"yes",2010
"41094",52,"technician","married","university.degree","no","no","no","cellular","nov","wed",164,1,999,1,"failure",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41095",19,"student","single","basic.9y","no","yes","no","cellular","nov","wed",182,1,999,1,"failure",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41096",31,"admin.","single","university.degree","no","yes","no","telephone","nov","wed",98,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41097",28,"services","married","high.school","no","yes","no","cellular","nov","wed",223,3,999,2,"failure",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41098",34,"admin.","married","university.degree","no","no","no","cellular","nov","wed",134,1,3,3,"success",-1.1,94.767,-50.8,1.048,4963.6,"no",2010
"41099",29,"student","single","high.school","no","yes","yes","cellular","nov","thu",289,1,3,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41100",59,"admin.","divorced","high.school","no","no","no","cellular","nov","thu",357,3,3,2,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes",2010
"41101",33,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",482,1,12,1,"success",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41102",63,"retired","married","basic.4y","no","yes","no","cellular","nov","fri",413,1,3,2,"success",-1.1,94.767,-50.8,1.049,4963.6,"yes",2010
"41103",45,"admin.","married","university.degree","no","no","no","cellular","nov","fri",319,1,999,3,"failure",-1.1,94.767,-50.8,1.049,4963.6,"no",2010
